Minute,Average of GHI,Average of Temperature
999620,0,8.200000000000001
999630,0,8.1
999640,0,8
999650,0,7.9
999660,0,7.9
999670,0,7.800000000000001
999680,0,7.800000000000001
999690,0,7.7
999700,0,7.7
999710,0,7.6000000000000005
999720,0,7.5
999730,0,7.5
999740,0,7.5
999750,0,7.5
999760,0,7.5
999770,0,7.5
999780,0,7.5
999790,0,8.200000000000001
999800,18,8.8
999810,39,9.5
999820,65,10.200000000000001
999830,93,10.9
999840,124,11.5
999850,155,12.100000000000001
999860,187,12.700000000000001
999870,219,13.200000000000001
999880,250,13.8
999890,281,14.4
999900,312,15
999910,342,15.5
999920,370,16.1
999930,398,16.6
999940,425,17.2
999950,450,17.7
999960,474,18.3
999970,496,18.6
999980,517,18.900000000000002
999990,537,19.200000000000003
1000000,555,19.5
1000010,571,19.8
1000020,586,20.1
1000030,598,20.3
1000040,609,20.400000000000002
1000050,619,20.6
1000060,626,20.8
1000070,628,21
1000080,632,21.1
1000090,633,21.200000000000003
1000100,633,21.3
1000110,632,21.400000000000002
1000120,628,21.5
1000130,623,21.6
1000140,615,21.700000000000003
1000150,606,21.700000000000003
1000160,595,21.8
1000170,582,21.8
1000180,568,21.8
1000190,552,21.900000000000002
1000200,534,21.900000000000002
1000210,515,21.8
1000220,494,21.8
1000230,471,21.700000000000003
1000240,447,21.700000000000003
1000250,422,21.6
1000260,396,21.6
1000270,368,21.3
1000280,340,21.1
1000290,310,20.8
1000300,280,20.6
1000310,249,20.400000000000002
1000320,217,20.1
1000330,186,20.1
1000340,154,20.1
1000350,123,20.1
1000360,93,20.1
1000370,64,20.1
1000380,39,17.3
1000390,18,17.2
1000400,0,17.1
1000410,0,17
1000420,0,16.900000000000002
1000430,0,16.8
1000440,0,16.7
1000450,0,16.5
1000460,0,16.3
1000470,0,16.2
1000480,0,16
1000490,0,15.9
1000500,0,15.700000000000001
1000510,0,15.600000000000001
1000520,0,15.4
1000530,0,15.200000000000001
1000540,0,15.100000000000001
1000550,0,14.9
1000560,0,14.700000000000001
1000570,0,14.600000000000001
1000580,0,14.5
1000590,0,14.4
1000600,0,14.3
1000610,0,14.200000000000001
1000620,0,14.100000000000001
1000630,0,14
1000640,0,13.9
1000650,0,13.700000000000001
1000660,0,13.600000000000001
1000670,0,13.4
1000680,0,13.3
1000690,0,13.100000000000001
1000700,0,12.9
1000710,0,12.8
1000720,0,12.600000000000001
1000730,0,12.4
1000740,0,12.200000000000001
1000750,0,12.100000000000001
1000760,0,12
1000770,0,11.9
1000780,0,11.8
1000790,0,11.600000000000001
1000800,0,11.5
1000810,0,11.4
1000820,0,11.4
1000830,0,11.3
1000840,0,11.3
1000850,0,11.200000000000001
1000860,0,11.100000000000001
1000870,0,11.100000000000001
1000880,0,11
1000890,0,10.9
1000900,0,10.9
1000910,0,10.8
1000920,0,10.700000000000001
1000930,0,10.700000000000001
1000940,0,10.600000000000001
1000950,0,10.5
1000960,0,10.4
1000970,0,10.3
1000980,0,10.3
1000990,0,10.200000000000001
1001000,0,10.100000000000001
1001010,0,10
1001020,0,9.9
1001030,0,9.8
1001040,0,9.700000000000001
1001050,0,9.600000000000001
1001060,0,9.5
1001070,0,9.4
1001080,0,9.3
1001090,0,9.200000000000001
1001100,0,9.1
1001110,0,9
1001120,0,8.9
1001130,0,8.8
1001140,0,8.700000000000001
1001150,0,8.700000000000001
1001160,0,8.6
1001170,0,8.5
1001180,0,8.5
1001190,0,8.4
1001200,0,8.4
1001210,0,8.3
1001220,0,8.3
1001230,0,8.8
1001240,16,9.4
1001250,36,9.9
1001260,61,10.5
1001270,89,11
1001280,118,11.600000000000001
1001290,149,12.200000000000001
1001300,180,12.8
1001310,212,13.4
1001320,243,14.100000000000001
1001330,274,14.700000000000001
1001340,304,15.3
1001350,334,15.9
1001360,364,16.400000000000002
1001370,392,17
1001380,418,17.5
1001390,444,18.1
1001400,467,18.6
1001410,490,19
1001420,511,19.3
1001430,530,19.6
1001440,548,20
1001450,564,20.3
1001460,579,20.6
1001470,592,20.8
1001480,603,21
1001490,612,21.1
1001500,620,21.3
1001510,625,21.5
1001520,629,21.6
1001530,631,21.700000000000003
1001540,631,21.8
1001550,629,21.900000000000002
1001560,626,21.900000000000002
1001570,621,22
1001580,613,22.1
1001590,604,22.1
1001600,593,22.1
1001610,581,22.1
1001620,566,22.1
1001630,550,22.1
1001640,533,22.1
1001650,513,22
1001660,493,21.900000000000002
1001670,470,21.8
1001680,446,21.700000000000003
1001690,421,21.6
1001700,395,21.6
1001710,368,21.3
1001720,339,21
1001730,309,20.700000000000003
1001740,279,20.400000000000002
1001750,248,20.1
1001760,217,19.900000000000002
1001770,185,19.900000000000002
1001780,154,19.900000000000002
1001790,123,19.900000000000002
1001800,92,19.900000000000002
1001810,64,19.900000000000002
1001820,36,15.4
1001830,16,15.200000000000001
1001840,0,14.9
1001850,0,14.700000000000001
1001860,0,14.4
1001870,0,14.200000000000001
1001880,0,13.9
1001890,0,13.8
1001900,0,13.600000000000001
1001910,0,13.5
1001920,0,13.3
1001930,0,13.200000000000001
1001940,0,13
1001950,0,13
1001960,0,12.9
1001970,0,12.8
1001980,0,12.700000000000001
1001990,0,12.700000000000001
1002000,0,12.600000000000001
1002010,0,12.5
1002020,0,12.5
1002030,0,12.5
1002040,0,12.4
1002050,0,12.4
1002060,0,12.3
1002070,0,12.200000000000001
1002080,0,12
1002090,0,11.9
1002100,0,11.8
1002110,0,11.600000000000001
1002120,0,11.5
1002130,0,11.200000000000001
1002140,0,11
1002150,0,10.700000000000001
1002160,0,10.5
1002170,0,10.200000000000001
1002180,0,10
1002190,0,9.8
1002200,0,9.600000000000001
1002210,0,9.4
1002220,0,9.1
1002230,0,8.9
1002240,0,8.700000000000001
1002250,0,8.6
1002260,0,8.4
1002270,0,8.200000000000001
1002280,0,8.1
1002290,0,7.9
1002300,0,7.800000000000001
1002310,0,7.6000000000000005
1002320,0,7.5
1002330,0,7.300000000000001
1002340,0,7.2
1002350,0,7.1000000000000005
1002360,0,6.9
1002370,0,6.800000000000001
1002380,0,6.800000000000001
1002390,0,6.7
1002400,0,6.6000000000000005
1002410,0,6.5
1002420,0,6.5
1002430,0,6.4
1002440,0,6.300000000000001
1002450,0,6.300000000000001
1002460,0,6.2
1002470,0,6.2
1002480,0,6.1000000000000005
1002490,0,6.1000000000000005
1002500,0,6
1002510,0,5.9
1002520,0,5.9
1002530,0,5.800000000000001
1002540,0,5.800000000000001
1002550,0,5.7
1002560,0,5.6000000000000005
1002570,0,5.6000000000000005
1002580,0,5.5
1002590,0,5.4
1002600,0,5.4
1002610,0,5.300000000000001
1002620,0,5.300000000000001
1002630,0,5.300000000000001
1002640,0,5.300000000000001
1002650,0,5.300000000000001
1002660,0,5.300000000000001
1002670,0,5.800000000000001
1002680,13,6.2
1002690,30,6.7
1002700,53,7.2
1002710,79,7.7
1002720,107,8.1
1002730,137,8.700000000000001
1002740,168,9.200000000000001
1002750,198,9.8
1002760,229,10.3
1002770,260,10.8
1002780,290,11.4
1002790,319,11.9
1002800,347,12.3
1002810,375,12.8
1002820,401,13.3
1002830,426,13.8
1002840,450,14.200000000000001
1002850,472,14.600000000000001
1002860,493,15
1002870,512,15.4
1002880,534,15.9
1002890,550,16.3
1002900,564,16.7
1002910,577,16.900000000000002
1002920,588,17.2
1002930,598,17.400000000000002
1002940,606,17.7
1002950,612,18
1002960,616,18.2
1002970,618,18.400000000000002
1002980,618,18.5
1002990,617,18.7
1003000,614,18.8
1003010,609,18.900000000000002
1003020,602,19.1
1003030,593,19.200000000000003
1003040,582,19.200000000000003
1003050,569,19.3
1003060,557,19.400000000000002
1003070,541,19.400000000000002
1003080,524,19.5
1003090,505,19.5
1003100,484,19.5
1003110,462,19.400000000000002
1003120,439,19.400000000000002
1003130,414,19.400000000000002
1003140,386,19.3
1003150,359,19.200000000000003
1003160,331,19
1003170,301,18.8
1003180,272,18.6
1003190,242,18.400000000000002
1003200,211,18.2
1003210,180,18.2
1003220,149,18.2
1003230,119,18.2
1003240,89,18.2
1003250,61,18.2
1003260,37,15.100000000000001
1003270,17,14.9
1003280,0,14.700000000000001
1003290,0,14.4
1003300,0,14.200000000000001
1003310,0,14
1003320,0,13.700000000000001
1003330,0,13.600000000000001
1003340,0,13.5
1003350,0,13.3
1003360,0,13.200000000000001
1003370,0,13.100000000000001
1003380,0,12.9
1003390,0,12.8
1003400,0,12.700000000000001
1003410,0,12.5
1003420,0,12.4
1003430,0,12.200000000000001
1003440,0,12.100000000000001
1003450,0,11.9
1003460,0,11.700000000000001
1003470,0,11.5
1003480,0,11.3
1003490,0,11.100000000000001
1003500,0,10.9
1003510,0,10.700000000000001
1003520,0,10.5
1003530,0,10.200000000000001
1003540,0,10
1003550,0,9.700000000000001
1003560,0,9.5
1003570,0,9.3
1003580,0,9.1
1003590,0,9
1003600,0,8.8
1003610,0,8.6
1003620,0,8.4
1003630,0,8.3
1003640,0,8.200000000000001
1003650,0,8.200000000000001
1003660,0,8.1
1003670,0,8
1003680,0,7.9
1003690,0,7.9
1003700,0,7.800000000000001
1003710,0,7.800000000000001
1003720,0,7.800000000000001
1003730,0,7.7
1003740,0,7.7
1003750,0,7.7
1003760,0,7.6000000000000005
1003770,0,7.6000000000000005
1003780,0,7.5
1003790,0,7.5
1003800,0,7.4
1003810,0,7.4
1003820,0,7.300000000000001
1003830,0,7.300000000000001
1003840,0,7.2
1003850,0,7.1000000000000005
1003860,0,7.1000000000000005
1003870,0,7
1003880,0,7
1003890,0,7
1003900,0,6.9
1003910,0,6.9
1003920,0,6.800000000000001
1003930,0,6.800000000000001
1003940,0,6.800000000000001
1003950,0,6.7
1003960,0,6.7
1003970,0,6.6000000000000005
1003980,0,6.6000000000000005
1003990,0,6.6000000000000005
1004000,0,6.5
1004010,0,6.5
1004020,0,6.4
1004030,0,6.4
1004040,0,6.300000000000001
1004050,0,6.300000000000001
1004060,0,6.300000000000001
1004070,0,6.300000000000001
1004080,0,6.300000000000001
1004090,0,6.2
1004100,0,6.2
1004110,0,6.7
1004120,14,7.2
1004130,33,7.6000000000000005
1004140,57,8.1
1004150,84,8.6
1004160,114,9
1004170,144,9.600000000000001
1004180,176,10.200000000000001
1004190,207,10.700000000000001
1004200,238,11.3
1004210,269,11.8
1004220,299,12.4
1004230,329,13.100000000000001
1004240,357,13.9
1004250,385,14.600000000000001
1004260,411,15.4
1004270,436,16.1
1004280,460,16.8
1004290,483,17.3
1004300,504,17.7
1004310,523,18.1
1004320,545,18.5
1004330,561,18.900000000000002
1004340,576,19.3
1004350,589,19.6
1004360,600,19.900000000000002
1004370,609,20.1
1004380,617,20.400000000000002
1004390,623,20.700000000000003
1004400,627,21
1004410,629,21.1
1004420,629,21.3
1004430,628,21.5
1004440,625,21.700000000000003
1004450,619,21.900000000000002
1004460,612,22
1004470,603,22.1
1004480,592,22.200000000000003
1004490,580,22.3
1004500,565,22.3
1004510,549,22.400000000000002
1004520,531,22.5
1004530,512,22.5
1004540,492,22.400000000000002
1004550,469,22.400000000000002
1004560,446,22.3
1004570,421,22.3
1004580,395,22.3
1004590,367,21.900000000000002
1004600,339,21.6
1004610,309,21.3
1004620,279,21
1004630,248,20.700000000000003
1004640,217,20.400000000000002
1004650,185,20.400000000000002
1004660,154,20.400000000000002
1004670,123,20.400000000000002
1004680,92,20.400000000000002
1004690,64,20.400000000000002
1004700,39,15.4
1004710,18,15.100000000000001
1004720,0,14.8
1004730,0,14.5
1004740,0,14.200000000000001
1004750,0,13.8
1004760,0,13.5
1004770,0,13.4
1004780,0,13.3
1004790,0,13.200000000000001
1004800,0,13.200000000000001
1004810,0,13.100000000000001
1004820,0,13
1004830,0,13
1004840,0,13
1004850,0,13
1004860,0,13
1004870,0,13
1004880,0,13.100000000000001
1004890,0,13
1004900,0,12.9
1004910,0,12.700000000000001
1004920,0,12.600000000000001
1004930,0,12.5
1004940,0,12.4
1004950,0,12.200000000000001
1004960,0,12
1004970,0,11.8
1004980,0,11.600000000000001
1004990,0,11.3
1005000,0,11.100000000000001
1005010,0,10.9
1005020,0,10.600000000000001
1005030,0,10.4
1005040,0,10.200000000000001
1005050,0,9.9
1005060,0,9.700000000000001
1005070,0,9.5
1005080,0,9.4
1005090,0,9.200000000000001
1005100,0,9.1
1005110,0,9
1005120,0,8.8
1005130,0,8.700000000000001
1005140,0,8.6
1005150,0,8.6
1005160,0,8.5
1005170,0,8.4
1005180,0,8.3
1005190,0,8.200000000000001
1005200,0,8.200000000000001
1005210,0,8.1
1005220,0,8
1005230,0,7.9
1005240,0,7.9
1005250,0,7.800000000000001
1005260,0,7.800000000000001
1005270,0,7.7
1005280,0,7.6000000000000005
1005290,0,7.6000000000000005
1005300,0,7.5
1005310,0,7.5
1005320,0,7.4
1005330,0,7.4
1005340,0,7.300000000000001
1005350,0,7.300000000000001
1005360,0,7.2
1005370,0,7.2
1005380,0,7.1000000000000005
1005390,0,7.1000000000000005
1005400,0,7.1000000000000005
1005410,0,7
1005420,0,7
1005430,0,6.9
1005440,0,6.9
1005450,0,6.800000000000001
1005460,0,6.800000000000001
1005470,0,6.7
1005480,0,6.7
1005490,0,6.7
1005500,0,6.7
1005510,0,6.7
1005520,0,6.7
1005530,0,6.6000000000000005
1005540,0,6.6000000000000005
1005550,0,7.1000000000000005
1005560,0,7.5
1005570,34,8
1005580,59,8.5
1005590,88,8.9
1005600,118,9.4
1005610,150,10
1005620,182,10.5
1005630,214,11.100000000000001
1005640,246,11.700000000000001
1005650,277,12.3
1005660,312,12.9
1005670,342,13.600000000000001
1005680,371,14.4
1005690,399,15.200000000000001
1005700,426,16
1005710,452,16.8
1005720,476,17.5
1005730,500,18.2
1005740,521,18.8
1005750,541,19.400000000000002
1005760,556,20.1
1005770,573,20.700000000000003
1005780,588,21.3
1005790,601,21.700000000000003
1005800,612,22
1005810,622,22.400000000000002
1005820,630,22.700000000000003
1005830,636,23.1
1005840,640,23.400000000000002
1005850,642,23.6
1005860,643,23.8
1005870,641,24
1005880,638,24.200000000000003
1005890,632,24.400000000000002
1005900,625,24.6
1005910,616,24.6
1005920,605,24.700000000000003
1005930,593,24.8
1005940,578,24.900000000000002
1005950,562,25
1005960,544,25.1
1005970,525,25.1
1005980,504,25.1
1005990,481,25
1006000,457,25
1006010,432,25
1006020,405,25
1006030,377,24.6
1006040,348,24.3
1006050,318,23.900000000000002
1006060,288,23.6
1006070,256,23.200000000000003
1006080,224,22.900000000000002
1006090,192,22.900000000000002
1006100,159,22.900000000000002
1006110,127,22.900000000000002
1006120,96,22.900000000000002
1006130,67,22.900000000000002
1006140,40,18.900000000000002
1006150,19,18.400000000000002
1006160,0,17.8
1006170,0,17.3
1006180,0,16.8
1006190,0,16.2
1006200,0,15.700000000000001
1006210,0,15.3
1006220,0,15
1006230,0,14.600000000000001
1006240,0,14.3
1006250,0,14
1006260,0,13.600000000000001
1006270,0,13.5
1006280,0,13.3
1006290,0,13.200000000000001
1006300,0,13.100000000000001
1006310,0,12.9
1006320,0,12.8
1006330,0,12.8
1006340,0,12.8
1006350,0,12.8
1006360,0,12.8
1006370,0,12.8
1006380,0,12.8
1006390,0,12.700000000000001
1006400,0,12.600000000000001
1006410,0,12.600000000000001
1006420,0,12.5
1006430,0,12.4
1006440,0,12.4
1006450,0,12.3
1006460,0,12.200000000000001
1006470,0,12.200000000000001
1006480,0,12.100000000000001
1006490,0,12.100000000000001
1006500,0,12
1006510,0,11.9
1006520,0,11.9
1006530,0,11.9
1006540,0,11.8
1006550,0,11.8
1006560,0,11.700000000000001
1006570,0,11.700000000000001
1006580,0,11.600000000000001
1006590,0,11.600000000000001
1006600,0,11.5
1006610,0,11.5
1006620,0,11.5
1006630,0,11.5
1006640,0,11.4
1006650,0,11.4
1006660,0,11.4
1006670,0,11.4
1006680,0,11.4
1006690,0,11.4
1006700,0,11.4
1006710,0,11.4
1006720,0,11.4
1006730,0,11.4
1006740,0,11.4
1006750,0,11.3
1006760,0,11.200000000000001
1006770,0,11.100000000000001
1006780,0,11
1006790,0,10.9
1006800,0,10.700000000000001
1006810,0,10.700000000000001
1006820,0,10.600000000000001
1006830,0,10.5
1006840,0,10.5
1006850,0,10.4
1006860,0,10.3
1006870,0,10.3
1006880,0,10.3
1006890,0,10.200000000000001
1006900,0,10.200000000000001
1006910,0,10.200000000000001
1006920,0,10.100000000000001
1006930,0,10.200000000000001
1006940,0,10.200000000000001
1006950,0,10.200000000000001
1006960,0,10.200000000000001
1006970,0,10.3
1006980,0,10.3
1006990,0,10.8
1007000,0,11.4
1007010,29,11.9
1007020,52,12.4
1007030,80,13
1007040,109,13.5
1007050,140,13.9
1007060,171,14.3
1007070,202,14.700000000000001
1007080,234,15.100000000000001
1007090,264,15.5
1007100,295,15.9
1007110,324,16.2
1007120,353,16.6
1007130,380,17
1007140,407,17.3
1007150,432,17.7
1007160,456,18.1
1007170,479,18.400000000000002
1007180,500,18.7
1007190,369,19.1
1007200,337,19.400000000000002
1007210,397,19.700000000000003
1007220,568,20.1
1007230,456,20.3
1007240,449,20.5
1007250,439,20.8
1007260,610,21
1007270,469,21.200000000000003
1007280,440,21.5
1007290,494,21.6
1007300,610,21.8
1007310,618,22
1007320,618,22.1
1007330,596,22.3
1007340,443,22.400000000000002
1007350,596,22.5
1007360,586,22.6
1007370,573,22.700000000000003
1007380,557,22.8
1007390,541,22.900000000000002
1007400,524,23
1007410,505,22.900000000000002
1007420,484,22.900000000000002
1007430,462,22.900000000000002
1007440,439,22.8
1007450,414,22.8
1007460,388,22.700000000000003
1007470,361,22.400000000000002
1007480,333,22
1007490,303,21.700000000000003
1007500,274,21.3
1007510,243,20.900000000000002
1007520,212,20.6
1007530,181,20.6
1007540,149,20.6
1007550,119,20.6
1007560,89,20.6
1007570,61,20.6
1007580,36,17.6
1007590,16,17.400000000000002
1007600,0,17.1
1007610,0,16.900000000000002
1007620,0,16.6
1007630,0,16.400000000000002
1007640,0,16.1
1007650,0,16
1007660,0,15.8
1007670,0,15.600000000000001
1007680,0,15.4
1007690,0,15.200000000000001
1007700,0,15
1007710,0,14.9
1007720,0,14.700000000000001
1007730,0,14.5
1007740,0,14.4
1007750,0,14.200000000000001
1007760,0,14.100000000000001
1007770,0,13.9
1007780,0,13.700000000000001
1007790,0,13.5
1007800,0,13.3
1007810,0,13.100000000000001
1007820,0,12.9
1007830,0,12.8
1007840,0,12.600000000000001
1007850,0,12.4
1007860,0,12.200000000000001
1007870,0,12
1007880,0,11.9
1007890,0,11.700000000000001
1007900,0,11.600000000000001
1007910,0,11.5
1007920,0,11.4
1007930,0,11.3
1007940,0,11.100000000000001
1007950,0,11.100000000000001
1007960,0,11
1007970,0,10.9
1007980,0,10.9
1007990,0,10.8
1008000,0,10.8
1008010,0,10.700000000000001
1008020,0,10.600000000000001
1008030,0,10.5
1008040,0,10.4
1008050,0,10.3
1008060,0,10.200000000000001
1008070,0,10
1008080,0,9.9
1008090,0,9.700000000000001
1008100,0,9.600000000000001
1008110,0,9.5
1008120,0,9.3
1008130,0,9.200000000000001
1008140,0,9.1
1008150,0,9
1008160,0,8.9
1008170,0,8.8
1008180,0,8.700000000000001
1008190,0,8.700000000000001
1008200,0,8.6
1008210,0,8.6
1008220,0,8.5
1008230,0,8.5
1008240,0,8.4
1008250,0,8.3
1008260,0,8.3
1008270,0,8.200000000000001
1008280,0,8.200000000000001
1008290,0,8.1
1008300,0,8
1008310,0,8
1008320,0,8
1008330,0,8
1008340,0,8
1008350,0,7.9
1008360,0,7.9
1008370,0,8
1008380,0,8
1008390,0,8
1008400,0,8.1
1008410,0,8.1
1008420,0,8.1
1008430,0,8.6
1008440,0,9.1
1008450,27,9.5
1008460,51,10
1008470,78,10.4
1008480,107,10.9
1008490,138,11.5
1008500,169,12.100000000000001
1008510,201,12.700000000000001
1008520,233,13.4
1008530,264,14
1008540,294,14.600000000000001
1008550,324,15.100000000000001
1008560,352,15.700000000000001
1008570,380,16.2
1008580,407,16.7
1008590,433,17.2
1008600,457,17.8
1008610,479,18.2
1008620,501,18.7
1008630,520,19.1
1008640,536,19.6
1008650,553,20
1008660,568,20.400000000000002
1008670,581,20.700000000000003
1008680,592,21
1008690,602,21.3
1008700,610,21.6
